customer_id;name;gender;DOB;Age;job_title;job_industry_category;wealth_segment
1318;Barbe Assender;Female;17/08/1966;57;Senior Developer;Financial Services;Mass Customer
1319;Trevor St. Paul;Male;18/07/1955;68;NaN;Entertainment;Mass Customer
1320;Fae ;Female;29/10/1983;39;NaN;Manufacturing;High Net Worth
1321;Bree Domenge;Female;05/07/1994;29;Editor;Argiculture;Affluent Customer
1322;Kathye Christie;Female;16/10/2001;22;Data Coordiator;Financial Services;Mass Customer
1323;Kristofor Mockes;Male;04/04/1988;35;Account Executive;n/a;High Net Worth
1324;Randie Arnowitz;Female;22/02/1978;45;Web Designer III;Manufacturing;Mass Customer
1325;Ty Belliard;Male;25/08/1968;55;Account Executive;Argiculture;High Net Worth
1326;Goddard Tinn;Male;23/02/1966;57;Biostatistician III;Health;Affluent Customer
1327;Sarita Khosa;Female;25/11/1995;27;Director of Sales;Property;Affluent Customer
1328;Stavro Gargett;Male;02/09/1981;42;Budget/Accounting Analyst IV;IT;Mass Customer
1329;Wendy Randlesome;Female;15/07/1989;34;Database Administrator IV;n/a;Mass Customer
1330;Gery Headrick;Male;02/08/1985;38;Technical Writer;n/a;Affluent Customer
1331;Edward Hawkwood;Male;24/03/1987;36;Tax Accountant;Telecommunications;High Net Worth
1332;Garek De la Barre;Male;01/05/1978;45;Technical Writer;n/a;Mass Customer
1333;Phillipp McMonnies;Male;23/08/1973;50;Compensation Analyst;Financial Services;High Net Worth
1334;Cicily Jenks;Female;23/10/1998;24;Senior Financial Analyst;Financial Services;Mass Customer
1335;Sibylla Marlon;Female;14/08/1997;26;NaN;Entertainment;Mass Customer
1336;Moise Inde;Male;13/03/1989;34;Physical Therapy Assistant;n/a;Mass Customer
1337;Damara Wheatland;Female;08/03/1988;35;Structural Engineer;Health;Mass Customer
1338;Giuseppe Tezure;Male;24/11/1980;42;Product Engineer;n/a;High Net Worth
1339;Mariam Guiel;Female;09/12/1978;44;Editor;IT;High Net Worth
1340;Crawford Dreini;Male;05/11/1977;45;Statistician I;n/a;High Net Worth
1341;Parry Rigolle;Male;18/05/1986;37;Computer Systems Analyst I;Financial Services;Affluent Customer
1342;Barnett Morville;Male;11/04/1962;61;NaN;Retail;Affluent Customer
1343;Creight Deery;Male;10/12/1979;43;Dental Hygienist;Health;High Net Worth
1344;Renelle Tutin;Female;02/11/1995;27;Tax Accountant;Manufacturing;Mass Customer
1345;Jeth Marien;Male;11/09/1960;63;Senior Sales Associate;Manufacturing;Mass Customer
1346;Woody Dowthwaite;Male;19/06/1970;53;Administrative Assistant IV;Telecommunications;Mass Customer
1347;Leisha Signoret;Female;16/12/1977;45;Help Desk Operator;Manufacturing;Mass Customer
1348;Lowe Hinckes;Male;10/04/1984;39;VP Sales;n/a;High Net Worth
1349;Curran Gush;Male;07/05/1997;26;Electrical Engineer;Manufacturing;Affluent Customer
1350;Bing Vicar;Male;30/09/1957;66;Staff Scientist;Retail;Mass Customer
1351;Lorettalorna ;U;NaN;0;Office Assistant IV;IT;High Net Worth
1352;Jerald Lesly;Male;28/12/1954;68;Electrical Engineer;Manufacturing;High Net Worth
1353;Phebe Dockwra;Female;31/03/1980;43;Clinical Specialist;Health;Mass Customer
1354;Karee Hyman;Female;15/10/2000;23;Analyst Programmer;Financial Services;Affluent Customer
1355;Isador Hallitt;Male;04/04/2001;22;VP Quality Control;Property;Mass Customer
1356;Ofella Walbrook;Female;24/02/1981;42;Account Representative I;n/a;High Net Worth
1357;Waylin Eassom;Male;14/05/1993;30;Research Nurse;Health;High Net Worth
1358;Gerome Whittock;Male;11/04/1994;29;Dental Hygienist;Health;High Net Worth
1359;Estrella Carwithen;Female;24/02/1993;30;Help Desk Technician;Retail;Mass Customer
1360;Maurice Blas;Male;04/07/1970;53;Design Engineer;Manufacturing;Mass Customer
1361;Gradeigh Saltmarshe;Male;12/12/1964;58;Professor;Manufacturing;Affluent Customer
1362;Giuditta Dearlove;Female;20/02/1973;50;Account Executive;Manufacturing;Affluent Customer
1363;Boniface Kivelhan;Male;16/10/1961;62;Associate Professor;Financial Services;Mass Customer
1364;Selby Cabbell;Male;20/04/1978;45;Junior Executive;Manufacturing;Mass Customer
1365;Shurlocke Pirie;Male;19/04/1992;31;Research Associate;Health;Mass Customer
1366;Zacharia Rigler;Male;30/06/1974;49;Computer Systems Analyst IV;Retail;Affluent Customer
1367;Fredrika Danielkiewicz;Female;29/06/1973;50;Internal Auditor;Retail;Mass Customer
1368;Aarika Magog;Female;14/04/1973;50;NaN;Property;Mass Customer
1369;Ilka Allabush;Female;08/05/1994;29;Civil Engineer;Manufacturing;Mass Customer
1370;Chastity Martinat;Female;23/10/1986;36;Computer Systems Analyst IV;Property;Mass Customer
1371;Aretha Joscelyn;Female;02/08/1959;64;Design Engineer;Retail;Mass Customer
1372;Rockie Wheldon;Male;02/07/1980;43;Computer Systems Analyst III;Manufacturing;Affluent Customer
1373;Shaylynn Epsley;Female;23/09/1958;65;Director of Sales;Financial Services;Mass Customer
1374;Cleveland Spilling;Male;13/01/1976;47;NaN;Manufacturing;Mass Customer
1375;Archie Van den Hof;Male;07/12/1978;44;Analog Circuit Design manager;Financial Services;Affluent Customer
1376;Pail ;Male;12/03/1966;57;Environmental Tech;Health;Mass Customer
1377;Giacomo Roseburgh;Male;11/05/1989;34;Mechanical Systems Engineer;Retail;Mass Customer
1378;Ellie Prester;Female;18/06/1978;45;NaN;Property;Affluent Customer
1379;Lou Drews;Female;16/06/1989;34;Legal Assistant;Financial Services;Mass Customer
1380;Lavina Clavey;Female;30/09/1998;25;Financial Analyst;Financial Services;Mass Customer
1381;Ellary Ramsey;Male;11/03/1985;38;Engineer IV;Manufacturing;Affluent Customer
1382;Lucio Reame;Male;23/10/1989;33;Data Coordiator;Manufacturing;High Net Worth
1383;Coriss Casarino;Female;29/10/1957;66;Software Consultant;IT;Affluent Customer
1384;Marcile Carren;Female;09/09/1998;25;Quality Control Specialist;Manufacturing;Mass Customer
1385;Melesa Priddy;Female;17/08/1957;66;Cost Accountant;Financial Services;Mass Customer
1386;Mufinella Kalvin;Female;12/06/1967;56;Help Desk Technician;Retail;Mass Customer
1387;Natalee Comport;Female;11/07/1977;46;Chemical Engineer;Manufacturing;Mass Customer
1388;Carny Shilstone;Male;14/08/1972;51;Internal Auditor;Financial Services;Mass Customer
1389;Reina Drever;Female;14/05/1962;61;NaN;Health;Affluent Customer
1390;Christyna Feldberg;Female;25/01/2000;23;Accounting Assistant I;Retail;High Net Worth
1391;Winni Cana;Female;05/08/1976;47;Marketing Assistant;Retail;High Net Worth
1392;Marris Waison;Female;15/01/2000;23;Human Resources Manager;Financial Services;Mass Customer
1393;Adria MacRorie;Female;10/03/1976;47;NaN;Manufacturing;Mass Customer
1394;Freemon Perago;Male;27/01/1978;45;NaN;Health;Mass Customer
1395;Jandy Pennazzi;Female;23/12/1957;65;VP Product Management;n/a;High Net Worth
1396;Sinclair Melonby;Male;07/10/1987;36;Cost Accountant;Financial Services;Mass Customer
1397;Dimitri Durie;Male;21/01/1979;44;Legal Assistant;Manufacturing;Mass Customer
1398;Anderea Pulteneye;Female;29/11/1966;56;Project Manager;Manufacturing;Mass Customer
1399;Kaye Clulow;Female;08/09/1967;56;Staff Scientist;Manufacturing;Mass Customer
1400;Rikki Eytel;Female;23/05/1982;41;Senior Developer;Manufacturing;Affluent Customer
1401;Ashien Winspare;Female;30/09/1978;45;NaN;Financial Services;High Net Worth
1402;Hillier Andraud;Male;08/12/2001;21;Assistant Professor;Telecommunications;Mass Customer
1403;Germana McFadin;Female;01/12/1980;42;Geologist II;Retail;Mass Customer
1404;Emmott Mercik;Male;30/07/1957;66;Chemical Engineer;Manufacturing;Mass Customer
1405;Kylie Spriggin;Female;05/04/1958;65;VP Product Management;Manufacturing;High Net Worth
1406;Georges Tilne;Male;05/05/1970;53;Cost Accountant;Financial Services;High Net Worth
1407;Tamarah Sobtka;Female;04/10/1980;43;Structural Analysis Engineer;Manufacturing;Mass Customer
1408;Kendricks Plastow;Male;22/06/1997;26;Dental Hygienist;Health;High Net Worth
1409;Tiffi Hartless;Female;07/05/1996;27;Help Desk Technician;n/a;Mass Customer
1410;Althea Macvey;Female;22/01/1997;26;Marketing Manager;Retail;High Net Worth
1411;Katrina Coltart;Female;04/05/1994;29;Registered Nurse;Health;Mass Customer
1412;Antonetta Dumbrall;Female;04/09/1991;32;Tax Accountant;n/a;Mass Customer
1413;Vi Lauga;Female;24/04/1998;25;Administrative Assistant II;Financial Services;Mass Customer
1414;Allison Clowton;Female;29/02/1980;43;Help Desk Technician;Retail;Mass Customer
1415;Merilyn Dikle;Female;14/12/1998;24;Executive Secretary;Property;High Net Worth
1416;Fraze Face;Male;30/04/1967;56;Assistant Manager;n/a;High Net Worth
1417;Micki Russel;Female;14/11/1959;63;NaN;Manufacturing;High Net Worth
1418;Valaria Hugh;Female;29/11/1976;46;Senior Sales Associate;IT;Affluent Customer
1419;Roddy Ollerton;Male;11/01/1967;56;Physical Therapy Assistant;Financial Services;Mass Customer
1420;Minni Hanner;Female;12/10/1959;64;Dental Hygienist;Health;Mass Customer
1421;Mallorie Gouth;Female;14/04/1956;67;Senior Editor;Property;Mass Customer
1422;Georgy Rickwood;Male;13/03/1972;51;Nuclear Power Engineer;Manufacturing;Affluent Customer
1423;Tiphanie Klossek;Female;17/06/1959;64;Project Manager;Manufacturing;Mass Customer
1424;Allin Arbuckel;Male;03/08/1974;49;Occupational Therapist;Health;High Net Worth
1425;Chrisy Sivess;Male;06/07/1986;37;General Manager;Retail;High Net Worth
1426;Allyn Carswell;Female;23/08/1956;67;Financial Advisor;Financial Services;Mass Customer
1427;Jodie Juett;Male;09/12/1993;29;Environmental Specialist;Financial Services;High Net Worth
1428;Morissa Ozintsev;Female;15/11/1998;24;Sales Representative;Retail;High Net Worth
1429;Dante Jikylls;Male;03/12/1980;42;Legal Assistant;Health;Mass Customer
1430;Kalli Pigeram;Female;24/07/1999;24;Biostatistician I;Manufacturing;Mass Customer
1431;Derek Malafe;Male;13/05/1975;48;Sales Associate;Financial Services;Affluent Customer
1432;Hiram Kittiman;Male;26/11/1998;24;Tax Accountant;Argiculture;High Net Worth
1433;Marya Szwandt;Female;25/09/1958;65;Account Coordinator;IT;Mass Customer
1434;Craig Guswell;Male;14/08/1973;50;Statistician I;Property;High Net Worth
1435;Derek Podmore;Male;27/04/1968;55;Software Engineer II;Telecommunications;Affluent Customer
1436;Tonnie Andryunin;Male;29/10/1999;23;General Manager;n/a;Affluent Customer
1437;Gearalt Challis;Male;12/09/1974;49;Electrical Engineer;Manufacturing;Affluent Customer
1438;Winifred MacRonald;Female;01/11/1975;47;Social Worker;Health;Mass Customer
1439;Leupold Detoc;Male;28/07/1965;58;GIS Technical Architect;Retail;Mass Customer
1440;Consuela O'Logan;Female;22/11/1965;57;Human Resources Manager;Financial Services;High Net Worth
1441;Renae Burns;Female;07/03/1977;46;NaN;Manufacturing;Affluent Customer
1442;Mylo Norrie;Male;07/03/1963;60;NaN;Manufacturing;Affluent Customer
1443;Angela Mowles;Female;25/07/1986;37;NaN;Financial Services;Affluent Customer
1444;Claudian Ruos;Male;14/04/1975;48;Payment Adjustment Coordinator;Health;Mass Customer
1445;Bettine Yoselevitch;Female;29/03/1973;50;Web Designer II;IT;Affluent Customer
1446;Gabriello Nell;Male;15/04/1987;36;Engineer I;Manufacturing;Mass Customer
1447;Renaldo Maudsley;Male;16/06/1996;27;Civil Engineer;Manufacturing;Mass Customer
1448;Hinze Bullent;Male;09/08/1988;35;VP Product Management;Property;Mass Customer
1449;Ashly Abramamovh;Female;26/08/1967;56;Staff Accountant IV;n/a;High Net Worth
1450;Floris Dunkerley;Female;24/01/1964;59;Statistician I;Manufacturing;Affluent Customer
1451;Courtney Meas;Female;01/02/1977;46;Junior Executive;Argiculture;Mass Customer
1452;Zachery Hamber;Male;31/12/1955;67;Safety Technician III;Retail;Mass Customer
1453;Ahmed ;Male;30/07/1977;46;Computer Systems Analyst I;Health;High Net Worth
1454;Caesar Wattam;Male;07/04/1979;44;Physical Therapy Assistant;Argiculture;Mass Customer
1455;Cleo ;Female;26/07/1992;31;Software Engineer I;Property;Affluent Customer
1456;Berkie Croall;Male;11/12/1964;58;Health Coach II;Property;Mass Customer
1457;Leonore Slixby;Female;20/08/1978;45;Speech Pathologist;n/a;Affluent Customer
1458;Ashley Behneke;Male;22/10/1956;67;Account Representative IV;Telecommunications;Affluent Customer
1459;Haydon Berkery;Male;16/06/1998;25;Senior Sales Associate;Manufacturing;Mass Customer
1460;Morley Shutt;Male;03/07/1973;50;Information Systems Manager;Financial Services;High Net Worth
1461;Earl Skeels;Male;04/01/1957;66;NaN;Retail;Mass Customer
1462;Omero Hauxley;Male;07/11/1995;27;VP Accounting;Financial Services;Mass Customer
1463;Willie Landsberg;Male;18/04/1965;58;Chief Design Engineer;Property;High Net Worth
1464;Mac Leguay;Male;03/10/1984;39;Office Assistant II;n/a;Affluent Customer
1465;Wilona Osgood;Female;18/02/1971;52;Mechanical Systems Engineer;Financial Services;Mass Customer
1466;Cyndia Gull;Female;05/01/1998;25;Cost Accountant;Financial Services;High Net Worth
1467;Alysia Cantrill;Female;16/12/1975;47;NaN;Manufacturing;Mass Customer
1468;Adaline Hayles;Female;10/01/1978;45;Financial Advisor;Financial Services;Mass Customer
1469;Shermy ;Male;29/06/1957;66;Financial Advisor;Financial Services;Affluent Customer
1470;Albie Pach;Male;04/12/1995;27;Senior Cost Accountant;Financial Services;High Net Worth
1471;Berri Farr;Female;24/02/1978;45;NaN;Financial Services;Mass Customer
1472;Demeter Robbeke;Female;03/03/1964;59;Environmental Specialist;Financial Services;Mass Customer
1473;Darrick Feake;Male;21/04/1960;63;VP Product Management;n/a;Mass Customer
1474;Farley Rosen;Male;27/05/1986;37;Structural Analysis Engineer;Health;Mass Customer
1475;Aristotle Jess;Male;21/07/1985;38;Recruiting Manager;Retail;Affluent Customer
1476;Vaughn Browse;Male;21/11/1986;36;Structural Analysis Engineer;n/a;Affluent Customer
1477;Leo Balharry;U;NaN;0;Actuary;Financial Services;Mass Customer
1478;Fulton Blayney;Male;05/12/1992;30;VP Quality Control;Financial Services;High Net Worth
1479;Avrom Clougher;Male;20/10/1977;46;Help Desk Technician;Argiculture;Mass Customer
1480;Bird Diess;Female;21/05/1995;28;Legal Assistant;n/a;High Net Worth
1481;Ellissa Stanney;Female;26/06/1976;47;Senior Financial Analyst;Financial Services;Affluent Customer
1482;Georas Niesel;Male;30/04/1979;44;Electrical Engineer;Manufacturing;Mass Customer
1483;Beth Daile;Female;11/12/1971;51;Senior Quality Engineer;Telecommunications;Mass Customer
1484;Willette Boodell;Female;05/03/1986;37;Administrative Assistant IV;n/a;Mass Customer
1485;Meredeth Luck;Male;02/08/1969;54;Food Chemist;Health;Mass Customer
1486;Dag Landell;Male;07/08/1978;45;Geological Engineer;Manufacturing;Mass Customer
1487;Kaela Soppett;Female;23/05/1979;44;Web Designer IV;n/a;Affluent Customer
1488;Donnamarie Andrieu;Female;30/09/1986;37;Assistant Manager;n/a;Mass Customer
1489;Mead Wollard;Male;13/05/1993;30;Teacher;Health;Mass Customer
1490;Lusa Hargerie;Female;03/01/1970;53;Cost Accountant;Financial Services;Mass Customer
1491;Agneta Swiggs;Female;03/08/1997;26;Senior Sales Associate;Health;Mass Customer
1492;Cordey Tomik;Female;11/01/1980;43;Media Manager I;n/a;Mass Customer
1493;Lisabeth Fundell;Female;12/08/1987;36;Engineer II;Argiculture;High Net Worth
1494;Levon Parlor;Male;03/11/1986;36;Geologist I;n/a;Mass Customer
1495;Charmion Dobsons;Female;14/08/1989;34;Physical Therapy Assistant;Health;High Net Worth
1496;Cordie Disbrow;Female;02/05/1998;25;Human Resources Manager;IT;Affluent Customer
1497;Karole Grinin;Female;08/11/1973;49;Marketing Assistant;Retail;High Net Worth
1498;Janot McGougan;Female;27/09/1989;34;Nurse;n/a;Affluent Customer
1499;Patton Wrey;Male;18/08/1973;50;Design Engineer;Manufacturing;Mass Customer
1500;Bellina Bradberry;Female;24/01/1960;63;NaN;n/a;Mass Customer
1501;Shelby Trayhorn;Female;31/07/1973;50;Account Executive;Property;Mass Customer
1502;Margalit Handrick;Female;26/03/1990;33;Design Engineer;Financial Services;Affluent Customer
1503;Del Scullin;Female;25/02/1968;55;Media Manager III;n/a;Affluent Customer
1504;Coop Corneck;Male;03/01/1975;48;Data Coordiator;Property;Affluent Customer
1505;Cristian Trounce;Male;21/10/1993;29;Recruiting Manager;Financial Services;Mass Customer
1506;Andonis Cochrane;Male;21/02/1958;65;NaN;Property;Mass Customer
1507;Holmes Benkin;Male;10/11/1977;45;NaN;Manufacturing;High Net Worth
1508;Orv Milland;Male;28/08/1986;37;Clinical Specialist;Health;Affluent Customer
1509;Sibley Janek;U;NaN;0;Computer Systems Analyst I;IT;High Net Worth
1510;Timmie Chitty;Male;05/02/1959;64;Actuary;Financial Services;Mass Customer
1511;Yves Trehearne;Male;08/07/1990;33;Internal Auditor;Financial Services;Mass Customer
1512;Chandler ;Male;10/04/1979;44;Teacher;n/a;High Net Worth
1513;Wendel Cator;Male;05/06/1970;53;Quality Engineer;n/a;Affluent Customer
1514;Pren Brangan;Male;16/01/1962;61;Professor;n/a;Mass Customer
1515;Dietrich Escott;Male;19/08/1990;33;Geological Engineer;Manufacturing;Mass Customer
1516;Ham Pietrusiak;Male;12/07/1967;56;VP Sales;IT;Affluent Customer
1517;Murdoch Twort;Male;15/09/1987;36;Operator;IT;Affluent Customer
1518;Dallon Greatreax;Male;02/01/1971;52;Safety Technician IV;Property;Affluent Customer
1519;Marwin Jeyness;Male;30/11/2001;21;Administrative Assistant IV;Telecommunications;High Net Worth
1520;Dillie Wilstead;Male;18/11/1965;57;NaN;Retail;Mass Customer
1521;Pernell Duffett;Male;13/11/1995;27;Business Systems Development Analyst;Financial Services;Affluent Customer
1522;Hubie Thunnerclef;Male;13/06/1994;29;Paralegal;Financial Services;Mass Customer
1523;Brnaba Dighton;Male;06/09/1959;64;Product Engineer;Financial Services;Mass Customer
1524;Bonni Drakers;Female;29/04/1975;48;Administrative Officer;Financial Services;Mass Customer
1525;Philis Whittam;Female;15/07/1966;57;Database Administrator III;Financial Services;High Net Worth
1526;Charlie MacKibbon;Male;07/11/1964;58;Editor;Manufacturing;Mass Customer
1527;Gerek Chape;Male;15/10/1997;26;Chemical Engineer;Manufacturing;Mass Customer
1528;Ranee Henriksson;Female;01/01/1984;39;NaN;Manufacturing;High Net Worth
1529;Tansy Beltzner;Female;21/10/1986;37;Media Manager III;Financial Services;High Net Worth
1530;Alexandr Maylard;Male;12/01/1976;47;Pharmacist;Health;Mass Customer
1531;Evaleen Pusey;Female;17/03/1966;57;Administrative Assistant III;Financial Services;Mass Customer
1532;Marty Wiggall;Female;26/10/1972;50;VP Accounting;Financial Services;Mass Customer
1533;Sonia Rous;Female;02/07/1977;46;Social Worker;Health;Affluent Customer
1534;Rosabelle Hollington;Female;30/11/1998;24;Human Resources Assistant I;Manufacturing;Mass Customer
1535;Emanuel Baukham;Male;08/04/1997;26;Cost Accountant;Financial Services;Affluent Customer
1536;Tiffany Fanshaw;Female;04/10/1979;44;Software Consultant;Financial Services;Affluent Customer
1537;Andres Beranek;Male;17/11/1969;53;Librarian;Entertainment;Mass Customer
1538;Ahmed Edmondson;Male;22/04/1989;34;Pharmacist;Health;High Net Worth
1539;Filberte Godmer;Male;17/11/1977;45;Account Executive;n/a;Mass Customer
1540;Ilene Agett;Female;17/03/1962;61;Mechanical Systems Engineer;Property;Mass Customer
1541;Dynah Grimes;Female;28/12/1954;68;Structural Engineer;Argiculture;Mass Customer
